mode,scenario,workload,latency_ms
quorum-w3r1,background_repair_traffic,write_heavy,0.6076
quorum-w3r1,background_repair_traffic,write_heavy,0.6075
quorum-w3r1,background_repair_traffic,write_heavy,0.6091
quorum-w3r1,background_repair_traffic,write_heavy,0.7808
quorum-w3r1,background_repair_traffic,write_heavy,0.7349
quorum-w3r1,background_repair_traffic,write_heavy,1.4050
quorum-w3r1,background_repair_traffic,write_heavy,0.8867
quorum-w3r1,background_repair_traffic,write_heavy,0.7266
quorum-w3r1,background_repair_traffic,write_heavy,0.7251
quorum-w3r1,background_repair_traffic,write_heavy,0.7031
quorum-w3r1,background_repair_traffic,write_heavy,0.7562
quorum-w3r1,background_repair_traffic,write_heavy,0.6688
quorum-w3r1,background_repair_traffic,write_heavy,0.8173
quorum-w3r1,background_repair_traffic,write_heavy,0.6596
quorum-w3r1,background_repair_traffic,write_heavy,0.6718
quorum-w3r1,background_repair_traffic,write_heavy,0.6371
quorum-w3r1,background_repair_traffic,write_heavy,0.6490
quorum-w3r1,background_repair_traffic,write_heavy,0.6962
quorum-w3r1,background_repair_traffic,write_heavy,0.7100
quorum-w3r1,background_repair_traffic,write_heavy,0.6606
quorum-w3r1,background_repair_traffic,write_heavy,0.7717
quorum-w3r1,background_repair_traffic,write_heavy,1.8937
quorum-w3r1,background_repair_traffic,write_heavy,0.7941
quorum-w3r1,background_repair_traffic,write_heavy,0.7619
quorum-w3r1,background_repair_traffic,write_heavy,0.6971
quorum-w3r1,background_repair_traffic,write_heavy,0.6637
quorum-w3r1,background_repair_traffic,write_heavy,0.6147
quorum-w3r1,background_repair_traffic,write_heavy,0.6663
quorum-w3r1,background_repair_traffic,write_heavy,0.6637
quorum-w3r1,background_repair_traffic,write_heavy,0.6255
quorum-w3r1,background_repair_traffic,write_heavy,0.7724
quorum-w3r1,background_repair_traffic,write_heavy,0.7479
quorum-w3r1,background_repair_traffic,write_heavy,0.6363
quorum-w3r1,background_repair_traffic,write_heavy,0.6719
quorum-w3r1,background_repair_traffic,write_heavy,0.6688
quorum-w3r1,background_repair_traffic,write_heavy,0.6711
quorum-w3r1,background_repair_traffic,write_heavy,0.7866
quorum-w3r1,background_repair_traffic,write_heavy,0.6464
quorum-w3r1,background_repair_traffic,write_heavy,0.6881
quorum-w3r1,background_repair_traffic,write_heavy,1.4687
quorum-w3r1,background_repair_traffic,write_heavy,2.1097
quorum-w3r1,background_repair_traffic,write_heavy,0.8978
quorum-w3r1,background_repair_traffic,write_heavy,0.7320
quorum-w3r1,background_repair_traffic,write_heavy,0.6001
quorum-w3r1,background_repair_traffic,write_heavy,0.5486
quorum-w3r1,background_repair_traffic,write_heavy,0.5805
quorum-w3r1,background_repair_traffic,write_heavy,0.5145
quorum-w3r1,background_repair_traffic,write_heavy,0.5547
quorum-w3r1,background_repair_traffic,write_heavy,0.5318
quorum-w3r1,background_repair_traffic,write_heavy,0.5414
quorum-w3r1,background_repair_traffic,write_heavy,0.6118
quorum-w3r1,background_repair_traffic,write_heavy,0.6903
quorum-w3r1,background_repair_traffic,write_heavy,0.6689
quorum-w3r1,background_repair_traffic,write_heavy,0.6846
quorum-w3r1,background_repair_traffic,write_heavy,0.7438
quorum-w3r1,background_repair_traffic,mixed,0.6691
quorum-w3r1,background_repair_traffic,mixed,0.6954
quorum-w3r1,background_repair_traffic,mixed,2.4010
quorum-w3r1,background_repair_traffic,mixed,1.1106
quorum-w3r1,background_repair_traffic,mixed,0.7674
quorum-w3r1,background_repair_traffic,mixed,0.7534
quorum-w3r1,background_repair_traffic,mixed,0.7959
quorum-w3r1,background_repair_traffic,mixed,0.6792
quorum-w3r1,background_repair_traffic,mixed,0.9779
quorum-w3r1,background_repair_traffic,mixed,0.7815
quorum-w3r1,background_repair_traffic,mixed,1.0913
quorum-w3r1,background_repair_traffic,mixed,0.7953
quorum-w3r1,background_repair_traffic,mixed,0.7332
quorum-w3r1,background_repair_traffic,mixed,0.7283
quorum-w3r1,background_repair_traffic,mixed,0.6903
quorum-w3r1,background_repair_traffic,mixed,0.6853
quorum-w3r1,background_repair_traffic,mixed,1.1335
quorum-w3r1,background_repair_traffic,mixed,1.4890
quorum-w3r1,background_repair_traffic,mixed,0.7682
quorum-w3r1,background_repair_traffic,mixed,0.7138
quorum-w3r1,background_repair_traffic,mixed,0.7589
quorum-w3r1,background_repair_traffic,mixed,1.5796
quorum-w3r1,background_repair_traffic,mixed,0.9989
quorum-w3r1,background_repair_traffic,mixed,0.7903
quorum-w3r1,background_repair_traffic,mixed,0.6244
quorum-w3r1,background_repair_traffic,mixed,0.6602
quorum-w3r1,background_repair_traffic,mixed,0.5551
quorum-w3r1,background_repair_traffic,mixed,0.5497
quorum-w3r1,background_repair_traffic,mixed,0.6258
quorum-w3r1,background_repair_traffic,mixed,0.5727
quorum-w3r1,background_repair_traffic,mixed,0.6369
quorum-w3r1,background_repair_traffic,mixed,0.9643
quorum-w3r1,background_repair_traffic,mixed,1.3075
quorum-w3r1,background_repair_traffic,mixed,0.7673
quorum-w3r1,background_repair_traffic,mixed,0.6267
quorum-w3r1,background_repair_traffic,mixed,0.6590
quorum-w3r1,background_repair_traffic,mixed,0.7103
quorum-w3r1,background_repair_traffic,mixed,0.8067
quorum-w3r1,background_repair_traffic,mixed,0.6947
quorum-w3r1,background_repair_traffic,mixed,0.5659
quorum-w3r1,background_repair_traffic,mixed,0.6649
quorum-w3r1,background_repair_traffic,mixed,0.6281
quorum-w3r1,background_repair_traffic,mixed,0.7341
quorum-w3r1,background_repair_traffic,mixed,1.0002
quorum-w3r1,background_repair_traffic,mixed,1.1054
quorum-w3r1,background_repair_traffic,mixed,0.7292
quorum-w3r1,background_repair_traffic,mixed,0.6530
quorum-w3r1,background_repair_traffic,mixed,0.6789
quorum-w3r1,background_repair_traffic,mixed,0.5908
quorum-w3r1,background_repair_traffic,mixed,1.0712
quorum-w3r1,background_repair_traffic,mixed,0.8588
quorum-w3r1,background_repair_traffic,mixed,0.7466
quorum-w3r1,background_repair_traffic,mixed,0.6666
quorum-w3r1,background_repair_traffic,mixed,0.6426
quorum-w3r1,background_repair_traffic,mixed,0.6433
quorum-w3r1,background_repair_traffic,mixed,0.8508
quorum-w3r1,background_repair_traffic,mixed,0.6554
quorum-w3r1,background_repair_traffic,mixed,0.7425
quorum-w3r1,background_repair_traffic,mixed,0.6518
quorum-w3r1,background_repair_traffic,mixed,0.7556
quorum-w3r1,background_repair_traffic,mixed,0.7667
quorum-w3r1,background_repair_traffic,mixed,0.6313
quorum-w3r1,background_repair_traffic,mixed,0.6434
quorum-w3r1,background_repair_traffic,mixed,0.7735
quorum-w3r1,background_repair_traffic,mixed,1.7477
quorum-w3r1,background_repair_traffic,mixed,2.0565
quorum-w3r1,background_repair_traffic,mixed,1.1510
quorum-w3r1,background_repair_traffic,mixed,0.6347
quorum-w3r1,background_repair_traffic,mixed,0.5627
quorum-w3r1,background_repair_traffic,mixed,0.4995
quorum-w3r1,background_repair_traffic,mixed,0.5492
quorum-w3r1,background_repair_traffic,mixed,0.4962
quorum-w3r1,background_repair_traffic,mixed,0.5928
quorum-w3r1,background_repair_traffic,mixed,0.6218
quorum-w3r1,background_repair_traffic,mixed,0.5573
quorum-w3r1,background_repair_traffic,mixed,0.6168
quorum-w3r1,background_repair_traffic,mixed,0.6375
quorum-w3r1,background_repair_traffic,mixed,0.6100
quorum-w3r1,background_repair_traffic,mixed,0.5773
quorum-w3r1,background_repair_traffic,mixed,0.8570
quorum-w3r1,background_repair_traffic,mixed,1.3884
quorum-w3r1,background_repair_traffic,mixed,6.9327
quorum-w3r1,background_repair_traffic,mixed,0.8670
quorum-w3r1,background_repair_traffic,mixed,0.4650
quorum-w3r1,background_repair_traffic,mixed,0.4738
quorum-w3r1,background_repair_traffic,mixed,0.5115
quorum-w3r1,background_repair_traffic,mixed,0.5394
quorum-w3r1,background_repair_traffic,mixed,0.5161
quorum-w3r1,background_repair_traffic,mixed,0.6093
quorum-w3r1,background_repair_traffic,mixed,0.5978
quorum-w3r1,background_repair_traffic,mixed,0.6029
quorum-w3r1,background_repair_traffic,mixed,0.6854
quorum-w3r1,background_repair_traffic,mixed,0.6874
quorum-w3r1,background_repair_traffic,mixed,0.7403
quorum-w3r1,background_repair_traffic,mixed,2.1907
quorum-w3r1,background_repair_traffic,mixed,1.1055
quorum-w3r1,background_repair_traffic,mixed,0.6532
quorum-w3r1,background_repair_traffic,mixed,0.8358
quorum-w3r1,background_repair_traffic,mixed,1.4753
quorum-w3r1,background_repair_traffic,mixed,1.4943
quorum-w3r1,background_repair_traffic,mixed,0.9264
quorum-w3r1,background_repair_traffic,mixed,0.7531
quorum-w3r1,background_repair_traffic,mixed,0.6754
quorum-w3r1,background_repair_traffic,mixed,0.7119
quorum-w3r1,background_repair_traffic,mixed,0.6565
quorum-w3r1,background_repair_traffic,mixed,0.6298
quorum-w3r1,background_repair_traffic,mixed,0.6688
quorum-w3r1,background_repair_traffic,mixed,0.7027
quorum-w3r1,background_repair_traffic,mixed,0.6680
quorum-w3r1,background_repair_traffic,mixed,2.4338
quorum-w3r1,background_repair_traffic,mixed,0.9737
quorum-w3r1,background_repair_traffic,mixed,0.7304
quorum-w3r1,background_repair_traffic,mixed,0.9038
quorum-w3r1,background_repair_traffic,mixed,0.8028
quorum-w3r1,background_repair_traffic,mixed,0.7370
quorum-w3r1,background_repair_traffic,mixed,0.7721
quorum-w3r1,background_repair_traffic,mixed,1.4281
quorum-w3r1,background_repair_traffic,mixed,1.8955
quorum-w3r1,background_repair_traffic,mixed,0.8587
quorum-w3r1,background_repair_traffic,mixed,0.7497
quorum-w3r1,background_repair_traffic,mixed,0.6541
quorum-w3r1,background_repair_traffic,mixed,1.6445
quorum-w3r1,background_repair_traffic,mixed,0.7946
quorum-w3r1,background_repair_traffic,mixed,1.1197
quorum-w3r1,background_repair_traffic,mixed,0.7113
quorum-w3r1,background_repair_traffic,mixed,0.6880
quorum-w3r1,background_repair_traffic,mixed,0.7292
quorum-w3r1,background_repair_traffic,mixed,0.6939
quorum-w3r1,background_repair_traffic,mixed,0.6728
quorum-w3r1,background_repair_traffic,mixed,0.6750
quorum-w3r1,background_repair_traffic,mixed,1.0295
quorum-w3r1,background_repair_traffic,mixed,0.8458
quorum-w3r1,background_repair_traffic,mixed,0.6375
quorum-w3r1,background_repair_traffic,mixed,0.7351
quorum-w3r1,background_repair_traffic,mixed,0.9413
quorum-w3r1,background_repair_traffic,mixed,1.2424
quorum-w3r1,background_repair_traffic,mixed,0.9842
quorum-w3r1,background_repair_traffic,mixed,1.3298
quorum-w3r1,background_repair_traffic,mixed,0.7670
quorum-w3r1,background_repair_traffic,mixed,0.6333
quorum-w3r1,background_repair_traffic,mixed,0.6018
quorum-w3r1,background_repair_traffic,mixed,0.5600
quorum-w3r1,background_repair_traffic,mixed,0.6146
quorum-w3r1,background_repair_traffic,mixed,0.6788
quorum-w3r1,background_repair_traffic,mixed,0.6247
quorum-w3r1,background_repair_traffic,mixed,0.6609
quorum-w3r1,background_repair_traffic,mixed,0.6626
quorum-w3r1,background_repair_traffic,mixed,0.6218
quorum-w3r1,background_repair_traffic,mixed,0.6650
quorum-w3r1,background_repair_traffic,mixed,0.6789
quorum-w3r1,background_repair_traffic,mixed,0.6510
quorum-w3r1,background_repair_traffic,mixed,0.7062
quorum-w3r1,background_repair_traffic,mixed,0.7262
quorum-w3r1,background_repair_traffic,mixed,0.6181
quorum-w3r1,background_repair_traffic,mixed,0.8071
quorum-w3r1,background_repair_traffic,mixed,1.3335
quorum-w3r1,background_repair_traffic,mixed,1.0769
quorum-w3r1,background_repair_traffic,mixed,0.6857
quorum-w3r1,background_repair_traffic,mixed,0.6454
quorum-w3r1,background_repair_traffic,mixed,0.7074
quorum-w3r1,background_repair_traffic,mixed,0.7410
quorum-w3r1,background_repair_traffic,mixed,0.6516
quorum-w3r1,background_repair_traffic,mixed,0.6407
quorum-w3r1,background_repair_traffic,mixed,0.7242
quorum-w3r1,background_repair_traffic,mixed,0.6681
quorum-w3r1,background_repair_traffic,mixed,0.6193
quorum-w3r1,background_repair_traffic,mixed,0.7091
quorum-w3r1,background_repair_traffic,mixed,0.6047
quorum-w3r1,background_repair_traffic,mixed,0.6546
quorum-w3r1,background_repair_traffic,mixed,0.6406
quorum-w3r1,background_repair_traffic,mixed,0.6835
quorum-w3r1,background_repair_traffic,mixed,0.6067
quorum-w3r1,background_repair_traffic,mixed,1.8085
quorum-w3r1,background_repair_traffic,mixed,0.8701
quorum-w3r1,background_repair_traffic,mixed,0.6435
quorum-w3r1,background_repair_traffic,mixed,0.7143
quorum-w3r1,background_repair_traffic,mixed,0.6927
quorum-w3r1,background_repair_traffic,mixed,0.6545
quorum-w3r1,background_repair_traffic,mixed,0.5881
quorum-w3r1,background_repair_traffic,mixed,0.6654
quorum-w3r1,node_crash_midrun,read_heavy,3.7973
quorum-w3r1,node_crash_midrun,read_heavy,1.8684
quorum-w3r1,node_crash_midrun,read_heavy,1.0853
quorum-w3r1,node_crash_midrun,read_heavy,2.5914
quorum-w3r1,node_crash_midrun,read_heavy,0.9507
quorum-w3r1,node_crash_midrun,read_heavy,1.0521
quorum-w3r1,node_crash_midrun,read_heavy,1.2374
quorum-w3r1,node_crash_midrun,read_heavy,0.8313
quorum-w3r1,node_crash_midrun,read_heavy,0.7898
quorum-w3r1,node_crash_midrun,read_heavy,0.7375
quorum-w3r1,node_crash_midrun,read_heavy,0.8359
quorum-w3r1,node_crash_midrun,read_heavy,0.6552
quorum-w3r1,node_crash_midrun,read_heavy,0.5986
quorum-w3r1,node_crash_midrun,read_heavy,0.5841
quorum-w3r1,node_crash_midrun,read_heavy,4.0576
quorum-w3r1,node_crash_midrun,read_heavy,1.4643
quorum-w3r1,node_crash_midrun,read_heavy,0.6511
quorum-w3r1,node_crash_midrun,read_heavy,0.4647
quorum-w3r1,node_crash_midrun,read_heavy,0.4982
quorum-w3r1,node_crash_midrun,read_heavy,0.4719
quorum-w3r1,node_crash_midrun,read_heavy,0.5167
quorum-w3r1,node_crash_midrun,read_heavy,0.5272
quorum-w3r1,node_crash_midrun,read_heavy,0.5273
quorum-w3r1,node_crash_midrun,read_heavy,1.0788
quorum-w3r1,node_crash_midrun,read_heavy,1.1664
quorum-w3r1,node_crash_midrun,read_heavy,1.4991
quorum-w3r1,node_crash_midrun,read_heavy,1.1065
quorum-w3r1,node_crash_midrun,read_heavy,0.7563
quorum-w3r1,node_crash_midrun,read_heavy,0.6253
quorum-w3r1,node_crash_midrun,read_heavy,2.6367
quorum-w3r1,node_crash_midrun,read_heavy,2.4441
quorum-w3r1,node_crash_midrun,read_heavy,0.6947
quorum-w3r1,node_crash_midrun,read_heavy,0.7710
quorum-w3r1,node_crash_midrun,read_heavy,1.0254
quorum-w3r1,node_crash_midrun,read_heavy,0.8320
quorum-w3r1,node_crash_midrun,read_heavy,1.4398
quorum-w3r1,node_crash_midrun,read_heavy,1.7050
quorum-w3r1,node_crash_midrun,read_heavy,1.2873
quorum-w3r1,node_crash_midrun,read_heavy,1.9433
quorum-w3r1,node_crash_midrun,read_heavy,2.0143
quorum-w3r1,node_crash_midrun,read_heavy,0.5357
quorum-w3r1,node_crash_midrun,read_heavy,2.2598
quorum-w3r1,node_crash_midrun,read_heavy,0.9791
quorum-w3r1,node_crash_midrun,read_heavy,0.5318
quorum-w3r1,node_crash_midrun,read_heavy,0.5679
quorum-w3r1,node_crash_midrun,read_heavy,0.5527
quorum-w3r1,node_crash_midrun,read_heavy,0.5375
quorum-w3r1,node_crash_midrun,read_heavy,0.6018
quorum-w3r1,node_crash_midrun,read_heavy,0.5982
quorum-w3r1,node_crash_midrun,read_heavy,0.6323
quorum-w3r1,node_crash_midrun,read_heavy,0.6022
quorum-w3r1,node_crash_midrun,read_heavy,0.5882
quorum-w3r1,node_crash_midrun,read_heavy,0.5542
quorum-w3r1,node_crash_midrun,read_heavy,0.9871
quorum-w3r1,node_crash_midrun,read_heavy,1.4004
quorum-w3r1,node_crash_midrun,read_heavy,0.7735
quorum-w3r1,node_crash_midrun,read_heavy,0.6441
quorum-w3r1,node_crash_midrun,read_heavy,0.7515
quorum-w3r1,node_crash_midrun,read_heavy,0.7801
quorum-w3r1,node_crash_midrun,read_heavy,0.6623
quorum-w3r1,node_crash_midrun,read_heavy,0.7000
quorum-w3r1,node_crash_midrun,read_heavy,0.6288
quorum-w3r1,node_crash_midrun,read_heavy,0.8481
quorum-w3r1,node_crash_midrun,read_heavy,0.9655
quorum-w3r1,node_crash_midrun,read_heavy,1.3650
quorum-w3r1,node_crash_midrun,read_heavy,0.6549
quorum-w3r1,node_crash_midrun,read_heavy,0.6385
quorum-w3r1,node_crash_midrun,read_heavy,0.6141
quorum-w3r1,node_crash_midrun,read_heavy,0.6300
quorum-w3r1,node_crash_midrun,read_heavy,0.7082
quorum-w3r1,node_crash_midrun,read_heavy,1.3122
quorum-w3r1,node_crash_midrun,read_heavy,0.7404
quorum-w3r1,node_crash_midrun,read_heavy,0.6473
quorum-w3r1,node_crash_midrun,read_heavy,0.5960
quorum-w3r1,node_crash_midrun,read_heavy,0.6341
quorum-w3r1,node_crash_midrun,read_heavy,0.6925
quorum-w3r1,node_crash_midrun,read_heavy,0.6407
quorum-w3r1,node_crash_midrun,read_heavy,1.2716
quorum-w3r1,node_crash_midrun,read_heavy,0.6888
quorum-w3r1,node_crash_midrun,read_heavy,0.6800
quorum-w3r1,node_crash_midrun,read_heavy,0.7097
quorum-w3r1,node_crash_midrun,read_heavy,1.4146
quorum-w3r1,node_crash_midrun,read_heavy,1.1315
quorum-w3r1,node_crash_midrun,read_heavy,0.7386
quorum-w3r1,node_crash_midrun,read_heavy,1.3845
quorum-w3r1,node_crash_midrun,read_heavy,0.4871
quorum-w3r1,node_crash_midrun,read_heavy,0.4623
quorum-w3r1,node_crash_midrun,read_heavy,0.4493
quorum-w3r1,node_crash_midrun,read_heavy,0.5622
quorum-w3r1,node_crash_midrun,read_heavy,0.6128
quorum-w3r1,node_crash_midrun,read_heavy,0.6477
quorum-w3r1,node_crash_midrun,read_heavy,0.6959
quorum-w3r1,node_crash_midrun,read_heavy,0.5897
quorum-w3r1,node_crash_midrun,read_heavy,0.7397
quorum-w3r1,node_crash_midrun,read_heavy,0.8844
quorum-w3r1,node_crash_midrun,read_heavy,1.1764
quorum-w3r1,node_crash_midrun,read_heavy,0.8477
quorum-w3r1,node_crash_midrun,read_heavy,0.7358
quorum-w3r1,node_crash_midrun,read_heavy,0.4700
quorum-w3r1,node_crash_midrun,read_heavy,0.4940
quorum-w3r1,node_crash_midrun,read_heavy,0.5104
quorum-w3r1,node_crash_midrun,read_heavy,2.9153
quorum-w3r1,node_crash_midrun,read_heavy,0.8208
quorum-w3r1,node_crash_midrun,read_heavy,0.6947
quorum-w3r1,node_crash_midrun,read_heavy,0.6756
quorum-w3r1,node_crash_midrun,read_heavy,0.6721
quorum-w3r1,node_crash_midrun,read_heavy,0.5715
quorum-w3r1,node_crash_midrun,read_heavy,0.5506
quorum-w3r1,node_crash_midrun,read_heavy,0.4954
quorum-w3r1,node_crash_midrun,read_heavy,0.5068
quorum-w3r1,node_crash_midrun,read_heavy,0.5522
quorum-w3r1,node_crash_midrun,read_heavy,0.4802
quorum-w3r1,node_crash_midrun,read_heavy,0.4749
quorum-w3r1,node_crash_midrun,read_heavy,1.3343
quorum-w3r1,node_crash_midrun,read_heavy,1.0813
quorum-w3r1,node_crash_midrun,read_heavy,0.6765
quorum-w3r1,node_crash_midrun,read_heavy,0.7735
quorum-w3r1,node_crash_midrun,read_heavy,0.5898
quorum-w3r1,node_crash_midrun,read_heavy,2.3763
quorum-w3r1,node_crash_midrun,read_heavy,1.0301
quorum-w3r1,node_crash_midrun,read_heavy,0.6756
quorum-w3r1,node_crash_midrun,read_heavy,0.6640
quorum-w3r1,node_crash_midrun,read_heavy,0.6253
quorum-w3r1,node_crash_midrun,read_heavy,0.5967
quorum-w3r1,node_crash_midrun,read_heavy,0.7356
quorum-w3r1,node_crash_midrun,read_heavy,0.5653
quorum-w3r1,node_crash_midrun,read_heavy,0.8643
quorum-w3r1,node_crash_midrun,read_heavy,1.8895
quorum-w3r1,node_crash_midrun,read_heavy,0.7678
quorum-w3r1,node_crash_midrun,read_heavy,0.7278
quorum-w3r1,node_crash_midrun,read_heavy,0.6661
quorum-w3r1,node_crash_midrun,read_heavy,0.7350
